Epoch,Train Loss,Test Loss,Test Accuracy,Test F1 Score
61,0.0915154436643133,0.16751621022921218,0.9582821143208359,"[0.96190203 0.96757179 0.9722995  0.94413408 0.97047751 0.9585273
 0.94521912 0.95954331 0.93508879 0.93304668]"
62,0.09461432906293812,0.16736963973337693,0.9579748002458512,"[0.9595641  0.96691464 0.97253674 0.94306671 0.96871887 0.96016949
 0.94786967 0.95950311 0.93555219 0.93097129]"
63,0.0946683774406659,0.1673854040216652,0.9576290719114936,"[0.96006895 0.96778615 0.9722758  0.94000698 0.96987713 0.95845697
 0.94757863 0.95972153 0.9329677  0.93141457]"
64,0.09251376170008166,0.1685761434164015,0.9581668715427166,"[0.96171429 0.96734334 0.97322075 0.94296711 0.96987713 0.95803306
 0.94629028 0.95998011 0.93248945 0.93452198]"
65,0.09275729908109458,0.16924356586759487,0.9577059004302397,"[0.95927086 0.96742543 0.97318193 0.94088928 0.96966092 0.9573339
 0.94610778 0.96047726 0.93450576 0.9323124 ]"
66,0.09224996740696637,0.1694169438225987,0.9574754148740012,"[0.95986336 0.96723563 0.97048236 0.94291755 0.97028526 0.9578836
 0.94427861 0.96110973 0.9319084  0.93337446]"
67,0.09133817245590942,0.16820349529174916,0.957821143208359,"[0.95899772 0.96755278 0.97353474 0.94272202 0.97086224 0.95553214
 0.94545455 0.95876801 0.93505694 0.93243243]"
68,0.09144393473455563,0.16945536996535018,0.9576674861708666,"[0.96013667 0.96813413 0.97242625 0.94236815 0.97043064 0.95650338
 0.94654956 0.95839525 0.93410971 0.92977614]"
69,0.09247544947804921,0.16941023198973568,0.9577443146896127,"[0.95990901 0.96690168 0.97131839 0.94340949 0.97068146 0.9577167
 0.94784128 0.95900621 0.93496183 0.93071735]"
70,0.09083609024971052,0.1669289449798819,0.9579363859864782,"[0.96209746 0.96706089 0.97213174 0.94236815 0.96893668 0.95751427
 0.9475     0.96003996 0.93544458 0.93268054]"
