Epoch,Train Loss,Test Loss,Test Accuracy,Test F1 Score
42,0.13912349059092208,0.16515710319094154,0.9572833435771358,"[0.95392491 0.96668933 0.97285507 0.93782108 0.97267106 0.95720673
 0.95473868 0.95815796 0.94121176 0.9205379 ]"
43,0.1362468195070453,0.17889905543728848,0.9537492317148125,"[0.94875385 0.96709161 0.96878364 0.93473235 0.97138283 0.95298602
 0.9457518  0.95692838 0.93264563 0.91358779]"
44,0.1380019466248237,0.16189819493530788,0.9575138291333744,"[0.95644699 0.9684149  0.96955896 0.94067647 0.97174915 0.95486038
 0.95636822 0.95552224 0.94300209 0.92345527]"
45,0.13911331650056055,0.16840907001035596,0.9568223724646588,"[0.95587817 0.96672883 0.97211829 0.9370902  0.9705767  0.95828066
 0.95438596 0.95744681 0.93985419 0.91794244]"
46,0.1389817182507938,0.1701299808759153,0.955900430239705,"[0.95346198 0.97040376 0.97038999 0.92928216 0.97155449 0.95428692
 0.95295295 0.96099379 0.94849785 0.90704559]"
47,0.139086516725438,0.16970310462312457,0.9556699446834666,"[0.95168127 0.96451425 0.96954992 0.93406218 0.96993828 0.9542034
 0.95694268 0.95470559 0.94131881 0.92982998]"
48,0.13669519087096219,0.18782614478549492,0.9524815611555009,"[0.95084746 0.96680416 0.97415989 0.92260838 0.97015519 0.95435334
 0.95250191 0.95368113 0.93782226 0.89219982]"
49,0.1377992842514802,0.1662528400996857,0.9567839582052858,"[0.95854922 0.96575875 0.96761813 0.94022115 0.96866323 0.95630252
 0.95676501 0.94970641 0.94892717 0.92679901]"
50,0.14018776684095108,0.16424767896716186,0.957360172095882,"[0.95467422 0.96686806 0.97223563 0.94173729 0.96826336 0.9548552
 0.9519781  0.95995996 0.94478528 0.92256098]"
51,0.13853441877886213,0.1646499937296042,0.9567839582052858,"[0.95714286 0.96800078 0.97334794 0.93447493 0.9726949  0.95236105
 0.95190128 0.95498155 0.94345421 0.9221374 ]"
52,0.13863217516410803,0.17015466270550453,0.9545559311616472,"[0.95106082 0.96641281 0.97056712 0.93602694 0.97068273 0.95252101
 0.95092975 0.95478656 0.93692627 0.91372079]"
53,0.1384526670655635,0.16286439121630417,0.9577059004302397,"[0.96064349 0.96690031 0.97170496 0.94214876 0.97052423 0.96148963
 0.94739454 0.95632754 0.93337408 0.93057698]"
